C,Mn,Si,Ni,Cr,Mo,V,P,S,Austenitizing_Temp_C,Tempering_Temp_C,Tempering_Time_Hours,Hardness_HRC
0.4260968322616903,0.7769968043995332,0.26702610717978414,0.01096259666352795,0.025981351871645787,0.0,0.004611605697746949,0.042282650286303736,0.024807549438007757,881.191929816612,209.13946066891856,3.918767223829045,52.83290108047467
1.0303285812886558,0.39868985254481,0.20823872541153668,0.007871317844537212,1.4074297833126004,0.0,0.005146422701619628,0.028201745314263508,0.0,763.4498532698526,704.7049092587691,0.11436817617052064,36.24048901079215
0.24860850268477266,0.8794707837697788,0.29052678214251165,0.021380980082753603,0.04448427935287071,0.2675093725409163,0.0,0.023314634197706838,0.01499319785982532,930.5841590300532,211.1238123846535,3.968757383970944,47.14367883036109
1.0261419855142435,0.37112365699282845,0.21883851645916777,0.0,1.415484528983783,0.006341694614745308,0.0,0.00912143261580306,0.026584929439665565,768.3924331906775,703.0881500387055,0.1,35.17592555504545
1.1389416625540714,0.5771761000836076,0.09915868558845628,0.0,0.0012358881372143572,0.0006717841790233229,0.00845846486519348,0.006033188890097063,0.007895671313086914,730.4407464585521,401.3687147655458,0.1,57.903376026222816
0.5422679379563785,0.7633802926228522,1.6159711579513407,0.013318401602240468,0.7761201756654698,0.016141853451521172,0.018590370680671323,0.011954761610846807,0.019934585258177772,926.5399152204508,202.8847774759997,1.074776888230981,59.547570363648084
0.44043650864069517,0.7296776831123866,0.180128328077795,0.026064043414766577,0.009871376566820944,0.01822362312993228,0.0,0.021439526057341327,0.028358138953610508,886.4920099910927,596.7918831367753,1.0625532443008805,26.54675731704266
0.42138958589281716,0.7649521510789459,0.2476733741329923,1.7827088710077983,0.8194430208804405,0.3306823876859742,0.004111638543516284,0.01347329449567962,0.022200657169895614,869.7714260100071,480.4837207887875,0.9640751764471394,43.78207477165329
0.4080446548637543,0.8813407453490306,0.21932247897837062,0.0,1.0236236020634442,0.22621667062698037,0.0,0.027856119469143598,0.01636902242277646,888.7222486304204,200.68921896857182,0.29434209316810545,58.36972226921749
0.5650890943763069,0.5562663638373346,0.17272668143022937,0.0062257132164205906,0.01853073477525989,0.007099918890419668,0.0,0.005281377841225008,0.01143715246930908,850.4870318776113,395.062511186436,2.2102497004754023,41.49120644110898
0.3098136516132689,0.560205408777956,0.08655480416503775,0.03728031197037392,0.008526710214455113,0.0,0.0,0.0,0.020847694906994434,907.2780575897863,493.00791886527236,0.1,29.248246516068964
0.7248212654641296,0.651655590655056,0.17932468574877383,0.016139190997708944,0.0,0.014793579213244963,0.019379290271937643,0.0193638099783254,0.03153447096446386,829.7616977983264,294.7428447999956,0.37036920197343237,56.51542644532699
0.39275812468097976,0.745301486505672,0.25803546217593865,1.7361494013001793,0.7867908275826874,0.24801530147307377,0.007331290085300558,0.021361631934273626,0.006466461710328509,871.3827013904964,153.03142085675577,0.1,55.27611157709009
0.4123783434956713,0.7431868215322947,0.23728110830347512,0.05816452033645178,0.9142115967991793,0.016504379260339062,0.1609344201914744,0.016130417673095233,0.017644478676291105,899.3927571768884,645.2296194803845,0.8865353848072257,29.449144476749602
0.88116146006951,0.5398095372887391,0.062339519986488255,0.0,0.0,0.010451146532323952,0.0,0.0,0.029127648353431825,788.0397208428435,593.3530512547319,0.42643922503516857,33.70402061541684
0.25636086667921,0.8661978884454474,0.28387349978522897,0.02603662282876086,0.073716329815284,0.281592817279692,0.003084080473362322,0.02484721298879841,0.024097999558946884,925.1570442172786,595.9336669313889,3.8372897493559948,23.78890993929908
0.3856679659281036,0.7433050975463984,0.2508754721220292,1.7409663180116421,0.7789478035260745,0.2448084367162533,0.0031847098164841338,0.04278741402248731,0.011516947554271764,874.8124969576431,607.7631680341783,0.1,39.31299556805427
0.8035258733949397,0.7453347250526364,0.29184105908243463,0.0,0.0035261357104164138,0.0,0.0,0.05894759704089791,0.048966454282207084,796.6377751952218,200.80402070105964,0.9127082908879711,62.284233335258065
0.6337115955353819,0.8833041132236278,0.22329993027818654,0.0,0.7944220519362666,0.004822593487179261,0.0004669451838732525,0.005644989750560823,0.02848200310391047,849.1939184278746,253.20582854256867,0.17731963793932837,56.226457623684624
0.436480027900567,0.7855106382956822,0.2380692756776666,1.7922221442863344,0.7838115568552397,0.33258151110090056,0.018014975296415322,0.020376201345008012,0.03588030870141217,868.1810640940831,435.97579035310605,0.21901460416268664,47.15679874486375
0.3325077510430895,0.5052319935318403,0.12080314258109134,0.0,0.011152842834156835,0.0,0.00948758908419868,0.01262788277852368,0.014140389341541654,896.6348951210786,611.73585110552,2.4806878309691647,14.001526226244192
0.42147651417489657,0.5732650809766296,0.23999756654377477,0.17469059514296167,1.5559036690891146,0.36306924732305607,0.0,0.021981536682424557,0.019135126590122793,895.757504746548,314.4909944844895,1.2324613669866236,52.282323336318576
0.42604553461209727,0.7714576158672452,0.2318873039943823,0.07020394349215787,0.9240759876478065,0.01245879941640528,0.17952368649054037,0.01086990752325585,0.0023476583150852277,905.1186779117314,426.778334806596,0.1,48.88814718243511
0.3558732047905142,0.755442250926787,0.221989638176454,0.025700300937544072,0.020625168975360406,0.011409826645426049,0.0,0.013949489511036193,0.013248559603701023,888.91299004181,594.2086399995725,1.1006208435311853,20.42657999888186
0.6753210616382678,0.8635814238093016,0.24661940499555515,0.005032075304165695,0.029227176222731625,0.22635189778308307,0.01616044530671867,0.01653056119866623,0.013163763463713434,838.4877154264045,319.5593648416275,0.1270717775379298,54.154202329818176
0.6398563768622577,0.8813190352873054,0.2087859857944206,0.011719967274622538,0.7817982770629925,0.02054793017604686,0.0,0.015698162036314446,0.006973994709835734,837.9803170473175,499.45967124155885,0.1,49.131313168655936
0.3088445853103484,0.5196642173427631,0.09466969339861024,0.013874467233730276,0.026810367271958478,0.0,0.0,0.006361031014558686,0.021679931923028806,894.4418135803157,153.59801990111188,0.1,45.52413068247516
0.42269232906920223,0.5745945471896868,0.22517762777957606,0.1731778896536298,1.5662217082111656,0.3478198346950086,0.0,0.028513440915899885,0.0,890.3444459739453,537.8522879423281,0.9711527773978359,43.09964726475031
0.6319143497771944,0.8757778541508441,0.20845070684963232,0.0014903842240092142,0.7752265287966329,0.0,0.005273496694674,0.014470975676427087,0.005905353625147141,839.3775902716325,696.5742267910479,0.1,42.83267315878832
0.35189547856080866,1.8473085016426054,0.19664937317970668,0.0038029295013216604,0.020557080292124705,0.0,0.0,0.0271226876237431,0.030619309269681566,893.3182821747965,651.4830137073537,0.1,28.443032853428733
0.9654835915627049,0.29269176049019485,0.291401375308494,0.0,0.00992894445973411,0.0027562881621998546,0.0020732718739808194,0.004313991413968997,0.017356354945648977,774.4242687556595,247.47368627548317,0.1,63.85521420197277
0.47906081361349084,0.950954385785164,0.1595898738200811,0.0507217526317175,0.02345654189264871,0.2760994227748924,0.0,0.0,0.03733370849104213,876.363032950171,366.48480773295523,0.27603385513520173,47.24338027853353
0.40146966276212953,0.6031097121391271,0.2759214031425195,0.03849386684269254,0.060909461616661796,0.0010497985523710094,0.0,0.02346528230171152,0.021617897408077853,881.6547671334513,704.7671762289438,3.789096489561257,12.595968606074484
0.40277921289902985,0.7531855604846558,0.26946619949117245,1.7358502268538463,0.7969457826437158,0.27094287680323037,0.0039399149297033335,0.020253868834217155,0.016956704833209463,876.7499226348804,596.2684627817017,1.2048906948928408,33.00404169489226
0.3701945791210029,0.6921837914578485,0.21292524130537047,3.408287013286235,0.05572227544537123,0.019510558551086934,0.008195891102189412,0.01813130268685997,0.02732861435498459,846.1396291381799,258.55304662748944,1.1227150884213275,49.48718779742865
0.8779139443637519,0.5623317319486504,0.0635274122958693,0.0,0.012126605503596663,0.0,0.013087794592089764,0.020168508294464402,0.01746897069805232,783.8201392619748,605.206586373537,0.1,43.284731885336996
0.37987909997731706,0.690444980327019,0.21977277024270514,3.4056918725945113,0.05947120897969163,0.0,0.0,0.01657696296032959,0.007905845563984807,840.9135108580259,535.1644594188318,4.041048013674119,25.082919818786397
0.4177245867750251,0.6920316408211208,0.16414265786663473,0.05741996383600177,0.9182159686296545,0.00305423416362696,0.0,0.007436067265869366,0.017241834342358497,881.4539017621515,532.1130298939958,0.2755691400623996,39.87511872212846
0.3845475045036346,0.8956266808974775,0.24035425434413113,0.00429163993448813,1.0231832018833622,0.2154356804638646,0.0,0.012482110672961542,0.0,908.770672712976,403.2624360297456,2.4409129064430277,42.3424552813158
0.3932498457457675,0.7403338085943794,0.23856607487605705,1.7273188636204888,0.7756199682854399,0.24183771226775672,0.006029562226212555,0.01418533877637521,0.022953724721608514,869.2627368092,255.8214886725068,0.1,55.09025717935873
0.4850077129412021,0.9370132193695507,0.15916320449029198,0.03451756438552754,0.02523154639382827,0.2635226106045613,0.005825234949282646,0.010516760620475515,0.030802928042609902,878.4400760064727,313.7423202941287,0.9822115468074815,48.80340411140465
0.6715706180713422,0.8770894833279005,0.26055687478081563,0.009388713702495114,0.033411852184913014,0.24158131511004116,0.0,0.02193339775033784,0.0,830.6092701918848,600.3591752673328,0.1,36.26564105492415
0.6180795419937691,0.8711447042335456,0.21882115735464808,0.0,0.7846823655234145,0.0,0.012018605745596316,0.0125550898842611,0.023683393599687505,846.9831055152052,153.18618703538075,0.1318868223734105,60.92106912313163
1.0265771702597395,0.39636745595489775,0.2312320049324643,0.0,1.436332538212056,0.0,0.004101174042608767,0.03629807793081616,0.013889311660119323,760.0940583288566,607.5411253014026,0.1,56.33816808181723
0.8233178480120228,0.7519441722114447,0.295916672756309,0.0,0.0,0.0,0.017889759781288022,0.05923412879510547,0.045174823214815724,809.4713474225457,366.65946135059244,1.0908046165146807,50.22805421427777
0.61437343049885,0.8676986446529045,0.17788977519448776,0.030996107373069536,0.04800788457081724,0.005924737030135748,0.0031708313556817486,0.030204390044572087,0.008047521835800233,844.1571190991076,418.00196703512563,0.9849769074748487,43.74507891344727
0.3725355016649737,0.740660187493432,0.23464431306077174,0.034246753888730344,0.01735471676863576,0.0010083090689856945,0.0,0.01432382901843769,0.026433498554876644,894.1885475684849,540.7388955146189,4.058222293358246,23.311072090481648
0.5270633061953865,0.798546082781151,0.2778225701284448,0.0,0.9813166701661031,0.0,0.0,0.03587475755592507,0.025160156221092026,866.2044493676566,100.26611893683216,2.4052763639919905,62.33878550834315
0.35489816113968153,0.7396224529231613,0.25444037664235886,0.04763314672385596,0.01634968652166467,0.01144469590393275,0.0,0.020341529034503508,0.029651912568804378,902.8846178012061,539.2669756221902,3.9026644037317793,24.30361175601248
0.3409012842707741,0.7413402406618085,0.2530443903868212,0.010659632174443533,0.02177145482342816,0.0,0.0,0.018849249121893893,0.02207486695097252,900.759019964495,540.2194931256541,0.24383795628971755,26.48241362327964
0.4277111280680295,0.696150043675547,0.16157634435538656,0.0657673898906384,0.9472664795470839,0.0,0.0,0.008115559094652103,0.053474450936024764,877.7007615444624,601.3336770302078,0.4048119490635649,35.32556606447096
0.3532690756082191,0.6273137055911749,0.1836311178807876,1.844929135775455,0.07543157743577078,0.22312486343880233,0.01904388982886324,0.025080611814426074,0.030164867840276284,882.374176177666,534.81230618572,0.37125327428771143,38.48103123843026
0.3653544879508525,0.7334973622924449,0.2236572695824042,0.025872903962039655,0.015128312746756599,0.016084484511066175,0.0,0.028315191924959945,0.038981754648475045,896.6670558931199,490.93448585593376,0.19995837379981676,33.774370561908746
0.3320217046656704,0.5271294405945145,0.0986864942883414,0.0,0.012709946690024879,0.0024701255899102943,0.0,0.01602620415459133,0.03567036068586267,893.3164241843887,597.7218628590813,2.389741522415266,14.897313837395057
0.2945369242081115,0.48825251061866526,0.10508179437819672,0.010942432938428654,0.0155083913296806,0.012684320725016452,0.0006618782276180348,0.0,0.037818099457581,907.3907080209001,402.690697872629,0.1,40.586024314133596
0.36203379120187673,0.7668265154455538,0.14278838538640998,0.05198713519465048,0.9864208704907508,0.18985056143179774,0.0,0.02839523726479172,0.03020695669709275,896.8443963739212,595.4980078003424,0.2731909199644402,35.82192141890187
0.37805520406451554,0.7148628653828744,0.2100592874747772,1.3199232506047822,0.5085448535203584,0.0,0.0,0.01588788553790756,0.03320357036723256,865.7755432194069,534.0859454364136,0.1,38.871503994399156
0.37291678361358943,0.632609216568067,0.18651560994792826,1.8384989720011828,0.0728594271870788,0.23195548723392237,0.0,0.0054316855593487205,0.022067203467561435,874.2228633518653,540.2910059361278,0.14428130638223463,39.15048563647817
0.34555617129553273,0.5324622625434062,0.08277805075896089,0.0,0.012332426616119205,0.012919932344685752,0.0,0.028576281700769368,0.012194041794291803,891.9375144959538,395.2318661913816,0.1,38.296186652542886
0.5524708518709963,0.7955128119890136,1.6211716621904795,0.0,0.7740300780238181,0.0,0.0,0.027128350201080537,0.0,911.0493140787746,194.82015671679386,0.790018116926378,61.84623812801635
0.2936777725927548,0.5224694768625234,0.1043508980673211,0.0,0.017257231376517034,0.0,0.0,0.013517486302027284,0.03309347606326588,898.5182282715751,705.0342065565764,2.4837396943692323,5.682982532453025
1.1465447862574878,0.5644831628855592,0.09159419381449073,0.0054453155840704336,0.003942334421926857,0.01314622003609946,0.0,0.017241124705301265,0.03919925286050854,734.7954457381586,105.31380418415262,2.546375884745398,66.51264899498545
0.4122513651376201,0.6748581339365881,0.1761249776693901,0.07000703323602522,0.9401354431415313,0.02304084589934852,0.013486989718166769,0.04165995957244596,0.028217988573930777,886.4169961081973,308.5573650194769,3.833155010442743,49.447670121454394
0.48721585477685786,0.9359544987505747,0.1567813293099086,0.037557946685005464,0.004859827241188334,0.26705937962191484,0.0,0.010125204019258802,0.04387902098033684,875.0730752326161,647.7287820986909,3.9609657400277216,22.55744513953119
0.42376884703298934,0.6836721542580214,0.1559868370373902,0.06428975780547104,0.9400612935915506,0.017157699896670646,0.02137196964233365,0.050826708331138865,0.047353374130504874,884.9909778747403,532.3737903333323,3.892230009689528,32.34445954860773
